payment_id,internal_number,payment_date,contract_id,counterpart_id,received_rub,paid_rub,operation_type
390,714616708,2023-09-18,478,121,0.0,3300.0000000000005,Оплата поставщику
391,714887827,2023-09-18,424,142,0.0,16500.0,Оплата поставщику
392,714114268,2023-09-26,499,161,144691.668,0.0,Прочее поступление
393,714142821,2023-09-26,279,161,0.0,34.8,Комиссия банка
394,714489402,2023-09-26,279,161,0.0,34.8,Комиссия банка
395,714591795,2023-09-26,279,161,0.0,34.8,Комиссия банка
396,714803547,2023-09-26,279,161,0.0,34.8,Комиссия банка
397,714272179,2023-09-26,279,161,0.0,34.8,Комиссия банка
398,714445470,2023-09-26,279,161,0.0,34.8,Комиссия банка
399,714704377,2023-09-26,279,161,0.0,34.8,Комиссия банка
400,714421824,2023-09-18,312,211,0.0,572429.55,Оплата поставщику
401,714693035,2023-09-26,315,216,0.0,11020.185000000001,Оплата поставщику
402,714662533,2023-09-26,561,233,92889500.00000001,0.0,Депозит
403,714806654,2023-09-18,577,250,0.0,5199354.607950273,Прочее списание
404,714658953,2023-09-26,337,261,0.0,3315.5,Комиссия банка
405,714568627,2023-09-18,35,269,0.0,10210.2,Оплата поставщику
406,714890566,2023-09-27,192,42,0.0,16720.0,Оплата поставщику
407,714703086,2023-09-19,38,47,0.0,14473.378965172324,Оплата поставщику
408,714642555,2023-09-19,201,56,0.0,171841.28286798147,Оплата поставщику
409,714759663,2023-09-19,201,56,0.0,1199660.8311860324,Оплата поставщику
410,714343877,2023-09-19,379,56,0.0,483613.4160000001,Оплата поставщику
411,714066094,2023-09-19,201,56,0.0,90653.22525813342,Оплата поставщику
412,714880579,2023-09-19,25,91,0.0,879483.176,Оплата поставщику
413,714163174,2023-09-27,236,107,0.0,1080.0,Оплата поставщику
414,714621561,2023-09-27,279,161,0.0,6540.0,Комиссия банка
415,714102892,2023-09-27,300,194,0.0,22000.0,Оплата поставщику
416,714925142,2023-09-27,333,249,0.0,1415.7,Оплата поставщику
417,714709529,2023-09-27,335,259,0.0,19950.0,Оплата поставщику
418,714636362,2023-09-27,349,282,0.0,8075.0,Оплата поставщику
419,714975602,2023-09-28,286,173,0.0,22000.0,Оплата поставщику
420,714512904,2023-09-21,201,56,0.0,337226.26795628696,Оплата поставщику
421,714912103,2023-09-21,201,56,0.0,340742.64442557475,Оплата поставщику
422,714042981,2023-09-21,201,56,0.0,507626.41292701935,Оплата поставщику
423,714783125,2023-09-21,201,56,0.0,509586.3604672781,Оплата поставщику
424,714430186,2023-09-21,201,56,0.0,83097.14145961565,Оплата поставщику
425,714868029,2023-09-21,379,56,0.0,489060.00000000006,Оплата поставщику
426,714676670,2023-09-22,28,132,0.0,2828540.0000000005,Оплата поставщику
427,714335400,2023-09-30,264,149,0.0,145548.0,Оплата поставщику
428,714881557,2023-09-30,310,208,0.0,29074.056,Перечисление заработной платы работнику
429,714115300,2023-09-30,501,233,0.0,3080.0000000000005,Перечисление подотчетному лицу
430,714669083,2023-09-30,607,233,0.0,31581.000000000004,Прочее списание
431,714434787,2023-09-30,501,233,0.0,8739.5,Перечисление подотчетному лицу
432,714545959,2023-09-30,607,233,0.0,957.0000000000001,Прочее списание
433,714643923,2023-09-30,500,233,0.0,10291.897,Перечисление по исполнительному листу работника
434,714792269,2023-09-30,500,233,0.0,1015310.153,Перечисление заработной платы по ведомостям
435,714116400,2023-09-30,500,233,0.0,1914.0000000000002,Прочее списание
436,714504829,2023-09-30,561,233,0.0,80899500.0,Депозит
437,714859446,2023-09-25,19,44,31375.08,0.0,Возврат от поставщика
438,714533938,2023-10-03,499,161,132959.712,0.0,Прочее поступление
439,714076867,2023-10-03,279,161,0.0,69999.996,Комиссия банка
440,714588896,2023-10-03,279,161,0.0,14000.003999999999,Комиссия банка
441,714374990,2023-09-25,558,211,0.0,607867.04,Оплата поставщику
442,714896752,2023-10-03,561,233,80899500.0,0.0,Депозит
443,714152082,2023-10-03,333,249,0.0,1415.7,Оплата поставщику
444,714231422,2023-10-04,232,99,0.0,2160.4,Оплата поставщику
445,714559522,2023-09-26,29,134,1219471.11,0.0,Возврат от поставщика
446,714297249,2023-10-04,551,175,0.0,4553.692000000001,Уплата налога
447,714509058,2023-10-04,500,233,0.0,12919.500000000002,Перечисление заработной платы по ведомостям
448,714614612,2023-09-26,578,250,0.0,3935349.1912682536,Прочее списание
449,714896592,2023-10-05,177,25,0.0,1089.0,Комиссия банка
450,714536401,2023-10-05,177,25,0.0,3630.0000000000005,Комиссия банка
451,714762074,2023-10-05,206,60,0.0,11132.0,Оплата поставщику
452,714221550,2023-09-27,23,83,0.0,6534000.000000001,Оплата поставщику
453,714905691,2023-09-27,470,83,0.0,4356000.000000001,Оплата поставщику
454,714992616,2023-09-27,27,119,0.0,1581547.991010678,Оплата поставщику
455,714926644,2023-09-27,423,142,0.0,16500.0,Оплата поставщику
456,714247753,2023-09-27,386,171,0.0,39171.0,Оплата поставщику
457,714201573,2023-09-27,389,171,0.0,3917.1000000000004,Оплата поставщику
458,714711454,2023-09-27,554,188,0.0,1741406.7770000002,Оплата поставщику
459,714487028,2023-10-05,562,233,0.0,11000.0,Перевод на другой счет организации
460,714031433,2023-10-05,562,233,11000.0,0.0,Перевод с другого счета
461,714586614,2023-09-29,22,80,981300.3200000001,0.0,Возврат от поставщика
462,714060141,2023-09-29,21,80,93673.96332119084,0.0,Возврат от поставщика
463,714313476,2023-09-29,30,146,0.0,1674494.2500000002,Оплата поставщику
464,714132130,2023-10-07,267,154,0.0,19800.0,Оплата поставщику
465,714369699,2023-09-29,380,171,0.0,710071.56,Оплата поставщику
466,714523509,2023-09-29,36,281,212906.76000000004,0.0,Возврат от поставщика
467,714800315,2023-10-10,226,81,0.0,96360.00000000001,Оплата поставщику
468,714938885,2023-10-02,470,83,0.0,484000.00000000006,Оплата поставщику
469,714187646,2023-10-02,423,142,0.0,16500.0,Оплата поставщику
470,714325465,2023-10-02,389,171,0.0,693712.8,Оплата поставщику
471,714173529,2023-10-10,333,249,0.0,1415.7,Оплата поставщику
472,714611940,2023-10-03,23,83,0.0,71148.00000000001,Оплата поставщику
473,714985118,2023-10-03,26,118,0.0,44467500.00000001,Оплата поставщику
474,714177062,2023-10-11,286,173,0.0,33000.0,Оплата поставщику
475,714003274,2023-10-11,501,233,0.0,33000.0,Перечисление подотчетному лицу
476,714672348,2023-10-11,606,233,0.0,646.8000000000001,Перечисление подотчетному лицу
477,714816113,2023-10-04,28,132,168728.56000000003,0.0,Возврат от поставщика
478,714352623,2023-10-04,31,168,0.0,21780000.000000004,Оплата поставщику
479,714294009,2023-10-04,383,171,0.0,317609.87500000006,Оплата поставщику
480,714332175,2023-10-05,20,62,106411.34518120017,0.0,Возврат от поставщика
481,714878228,2023-10-06,378,171,0.0,1255739.2634080737,Оплата поставщику
482,714574812,2023-10-14,310,208,0.0,26546.443000000003,Перечисление заработной платы работнику
483,714713322,2023-10-14,500,233,0.0,763983.3960000001,Перечисление заработной платы по ведомостям
484,714238960,2023-10-14,500,233,0.0,263175.0,Перечисление заработной платы по ведомостям
485,714127857,2023-10-09,377,77,0.0,142904.52000000002,Оплата поставщику
486,714434470,2023-10-09,377,77,0.0,54310.806000000004,Оплата поставщику
487,714093488,2023-10-09,377,77,0.0,3503397.48,Оплата поставщику
488,714522895,2023-10-09,377,77,0.0,2982727.44,Оплата поставщику
489,714929420,2023-10-09,382,77,0.0,178618.44000000003,Оплата поставщику
490,714213964,2023-10-09,382,77,0.0,924863.9400000001,Оплата поставщику
491,714717121,2023-10-09,477,121,0.0,154966.339,Оплата поставщику
492,714167009,2023-10-17,562,233,11000000.0,0.0,Перевод с другого счета
493,714297684,2023-10-17,562,233,0.0,11000000.0,Перевод на другой счет организации
494,714794107,2023-10-18,333,249,0.0,1415.7,Оплата поставщику
495,714500712,2023-10-11,27,119,0.0,541507.4988813013,Оплата поставщику
496,714316539,2023-10-11,27,119,0.0,898311.2561211821,Оплата поставщику
497,714095927,2023-10-19,315,216,0.0,12445.070000000002,Оплата поставщику
498,714526343,2023-10-20,483,155,0.0,1457055.984,Уплата налога
499,714859409,2023-10-20,483,155,0.0,408.0,Уплата налога
500,714917255,2023-10-20,277,160,0.0,4744.68,Оплата поставщику
501,714814151,2023-10-20,300,194,0.0,27060.000000000004,Оплата поставщику
502,714259337,2023-10-12,40,219,368464.8,0.0,Возврат от поставщика
503,714521923,2023-10-12,41,219,296246.53138075315,0.0,Возврат от поставщика
504,714206692,2023-10-13,31,168,1746272.0000000002,0.0,Возврат от поставщика
505,714941670,2023-10-22,177,25,0.0,2200.0,Комиссия банка
506,714924666,2023-10-22,177,25,0.0,2200.0,Комиссия банка
507,714020621,2023-10-23,177,25,0.0,1507.0000000000002,Комиссия банка
508,714152740,2023-10-15,443,50,0.0,46481.490000000005,Оплата поставщику
509,714397091,2023-10-24,192,42,0.0,16720.0,Оплата поставщику
510,714368271,2023-10-16,437,48,0.0,395124.8400000001,Оплата поставщику
511,714264278,2023-10-16,383,171,0.0,931700.0000000001,Оплата поставщику
512,714362607,2023-10-24,299,193,0.0,3503.9620000000004,Оплата поставщику
513,714148094,2023-10-24,318,221,0.0,67210.0,Оплата поставщику
514,714713566,2023-10-24,333,249,0.0,1415.7,Оплата поставщику
515,714864104,2023-10-16,594,279,0.0,752830.9140000001,Оплата поставщику
516,714247244,2023-10-16,348,279,0.0,61853.00000000001,Оплата поставщику
517,714836331,2023-10-16,348,279,0.0,423400.087,Оплата поставщику
518,714051608,2023-10-17,171,12,0.0,526350.0000000001,Оплата поставщику
519,714119132,2023-10-17,422,142,0.0,16500.0,Оплата поставщику
520,714474780,2023-10-17,386,171,0.0,677888.9040000001,Оплата поставщику
521,714827345,2023-10-25,346,277,0.0,5700.0,Оплата поставщику
522,714823250,2023-10-18,174,19,313786.044,0.0,Возврат от поставщика
523,714842675,2023-10-26,286,173,0.0,22000.0,Оплата поставщику
524,714639188,2023-10-27,337,261,0.0,3315.5,Комиссия банка
525,714487916,2023-10-28,279,161,0.0,6540.0,Комиссия банка
526,714197849,2023-10-28,501,233,0.0,33968.0,Перечисление подотчетному лицу
527,714416149,2023-10-28,606,233,0.0,1799.6000000000001,Перечисление подотчетному лицу
528,714252682,2023-11-01,551,175,0.0,5383.686000000001,Уплата налога
529,714285191,2023-11-01,551,175,0.0,1.4960000000000002,Уплата налога
530,714158255,2023-11-01,310,208,0.0,28959.557,Перечисление заработной платы работнику
531,714020303,2023-11-01,500,233,0.0,15072.860000000002,Перечисление по исполнительному листу работника
532,714834573,2023-11-01,500,233,0.0,1134717.881,Перечисление заработной платы по ведомостям
533,714531792,2023-11-01,337,261,0.0,297.6065,Комиссия банка
534,714781167,2023-11-07,315,216,0.0,3850.0000000000005,Оплата поставщику
535,714774548,2023-11-09,333,249,0.0,2831.4,Оплата поставщику
536,714836661,2023-11-03,17,23,197232.60794883635,0.0,Возврат от поставщика
537,714916672,2023-11-14,235,105,0.0,17875.033000000003,Комиссия банка
538,714796720,2023-11-14,235,105,0.0,18150.0,Комиссия банка
539,714789078,2023-11-14,235,105,0.0,66000.0,Комиссия банка
540,714303545,2023-11-14,235,105,0.0,89374.967,Комиссия банка
541,714438010,2023-11-14,277,160,0.0,6240.0,Оплата поставщику
542,714933584,2023-11-14,500,233,0.0,125460.566,Перечисление заработной платы по ведомостям
